;Rank;Artist;Album;Date;Genres;RYM Rating;Ratings;Reviews
3892;3893;Fantomowa Erekcja;Z Nietzsche na betonie;2 September 2017;Midwest Emo, Comedy Rap, Emo Rap;3.19;148;4
3893;3894;Gully;Take Me In;11 December 2020;UK Drill, UK Hip Hop, Gangsta Rap;3.37;136;1
3894;3895;Pyhimys;Medium;17 May 2011;Jazz Rap, Conscious Hip Hop;3.54;119;
3895;3896;Neutral Bling Hotel;In My G4 Over da Sea;1 June 2012;Mashup, Hip Hop, Novelty;2.69;408;8
3896;3897;Arrested Development;Zingalamaduni;14 June 1994;Conscious Hip Hop, Southern Hip Hop, Contemporary R&B;2.81;296;16
3897;3898;Jay-Z;The Blueprint²: The Gift & the Curse;12 November 2002;East Coast Hip Hop;2.73;2,527;49
3898;3899;Rick Ross;Richer Than I Ever Been;10 December 2021;Gangsta Rap, Southern Hip Hop;2.76;391;6
3899;3900;Souls of Mischief;No Man's Land;10 October 1995;West Coast Hip Hop, Hardcore Hip Hop;3.04;227;8
3900;3901;Kaos;Fastidio;1996;Hardcore Hip Hop;3.35;171;1
3901;3902;The B.U.M.S (Brothas Unda Madness);Lyfe 'n' Tyme;11 May 1995;West Coast Hip Hop, Boom Bap;3.46;135;4
3902;3903;The Skull Eclipses;The Skull Eclipses;9 March 2018;Abstract Hip Hop;3.38;133;
3903;3904; Smoky Mo [Смоки Мо];Кара-тэ;2004;Boom Bap, Hardcore Hip Hop;3.53;133;1
3904;3905;Esham;Judgement Day Vol. 1 - Day;9 April 1992;Horrorcore;3.33;169;9
3905;3906;Quiz;Materiał producencki;28 December 2009;Hip Hop;3.37;202;1
3906;3907;Cru;Da Dirty 30;15 July 1997;Boom Bap, East Coast Hip Hop;3.45;138;9
3907;3908;RiFF RAFF;NEON iCON;24 June 2014;Southern Hip Hop, Pop Rap;2.71;968;14
3908;3909;Puff Daddy & The Family;No Way Out;1 July 1997;Pop Rap, East Coast Hip Hop;2.70;889;22
3909;3910;Hamza;Paradise;1 March 2019;French Hip Hop, Trap, Alternative R&B;3.28;156;
3910;3911;Mickey Diamond;Death Threats;21 July 2023;Hardcore Hip Hop, Boom Bap;3.41;128;4
3911;3912;Black Eyed Peas;Bridging the Gap;26 September 2000;West Coast Hip Hop, Conscious Hip Hop;2.72;656;11
3912;3913;Pete Rock;The Surviving Elements (From Soul Survivor II Sessions);25 January 2005;Instrumental Hip Hop, East Coast Hip Hop;3.50;157;3
3913;3914;Rashad;The Element of Surprise;29 November 2011;Boom Bap, East Coast Hip Hop;3.67;106;4
3914;3915;Future;High Off Life;15 May 2020;Trap, Southern Hip Hop;2.72;3,817;28
3915;3916;Ghostemane;For the Aspiring Occultist;15 September 2015;Memphis Rap, Cloud Rap;2.73;418;
3916;3917;Warren G;I Want It All;12 October 1999;West Coast Hip Hop, G-Funk;3.13;210;7
3917;3918;Kool G Rap;Son of G Rap;6 July 2018;East Coast Hip Hop, Hardcore Hip Hop, Gangsta Rap;3.32;154;1
3918;3919;DJ Shadow;The Mountain Will Fall;24 June 2016;Experimental Hip Hop, Electronic;2.74;1,721;10
3919;3920;Ty Dolla $ign;Featuring Ty Dolla $ign;23 October 2020;Contemporary R&B, Pop Rap, West Coast Hip Hop;2.74;900;8
3920;3921;$NOT;Beautiful Havoc;30 October 2020;Trap, Pop Rap, Southern Hip Hop;2.73;617;3
3921;3922;Juicy J;Mental Trillness;31 March 2023;Memphis Rap, Southern Hip Hop;3.07;188;4
3922;3923;Doseone;Hemispheres;1998;Abstract Hip Hop;3.16;185;5
3923;3924;Danny Watts;Black Boy Meets World;22 September 2017;Southern Hip Hop, Hip Hop;3.26;150;1
3924;3925;Polo Perks <3 <3 <3;I.C.F.M;30 August 2019;Plugg, East Coast Hip Hop, Trap;3.37;142;
3925;3926;DJ Smokey;Evil Wayz Vol. 2;27 September 2013;Rare Phonk;3.33;150;
3926;3927;Ray Luv;Forever Hustlin';1 August 1995;West Coast Hip Hop, Mobb Music, Gangsta Rap;3.51;119;6
3927;3928;Pi'erre Bourne;Good Movie;2 September 2022;Pop Rap, Trap;2.70;862;10
3928;3929;Scarlxrd;LXRDSZN;29 September 2017;Trap Metal, Industrial Hip Hop, UK Hip Hop;2.71;402;2
3929;3930;Cypress Hill;Back in Black;18 March 2022;West Coast Hip Hop, Boom Bap, Gangsta Rap;2.76;304;4
3930;3931;Stupeflip;Stup Virus;3 March 2017;French Hip Hop, Abstract Hip Hop;2.94;213;3
3931;3932;Young Echo;Young Echo;16 February 2018;Experimental Hip Hop, UK Hip Hop, Trip Hop;3.17;175;1
3932;3933;blackwinterwells;Crystal Shards;27 April 2022;Cloud Rap, Emo Rap, Digicore;3.18;166;2
3933;3934;Latto;777;25 March 2022;Pop Rap, Trap, Southern Hip Hop;2.74;431;5
3934;3935;Carl Brave;Polaroid;5 May 2017;Pop Rap;2.89;232;3
3935;3936;Wu-Block;Wu-Block;13 November 2012;East Coast Hip Hop, Hardcore Hip Hop;3.03;223;10
3936;3937;Wesley Joseph;Glow;17 February 2023;UK Hip Hop, Alternative R&B;3.21;171;1
3937;3938;Goya;Ghost;19 June 2019;Trap, Cloud Rap, Emo Rap;3.17;169;4
3938;3939;Sentino;King Sento;16 July 2021;Trap;3.14;176;
3939;3940;Chino XL;I Told You So;21 August 2001;East Coast Hip Hop, Hardcore Hip Hop;3.28;179;11
3940;3941;Kœnig;1 Above Minus Underground;28 April 2023;Experimental Hip Hop, Glitch Hop;3.46;114;2
3941;3942;Kahlil Blu;*Metropolis;23 June 2023;East Coast Hip Hop, Experimental Hip Hop;3.50;126;
3942;3943;The Jacka;Devilz Rejectz 2: House of the Dead;19 October 2010;Gangsta Rap, Chipmunk Soul;3.97;70;2
3943;3944;Guru;Jazzmatazz Vol. 4;17 July 2007;Jazz Rap, East Coast Hip Hop;3.11;208;4
3944;3945;Lancey Foux;Pink II;6 July 2018;Pop Rap, UK Hip Hop, Trap;3.12;210;
3945;3946;Marcelo D2;Assim tocam os MEUS TAMBORES;27 September 2020;Conscious Hip Hop;3.49;114;
3946;3947;Buck 65;This Right Here Is Buck 65;25 January 2005;Abstract Hip Hop, Experimental Hip Hop, Country Rap;3.48;159;4
3947;3948;Epik High;Epik High Is Here 上;18 January 2021;Pop Rap;2.97;229;1
3948;3949;Airospace;All Dreams End;1 January 2015;Abstract Hip Hop, Experimental Hip Hop;3.16;181;1
3949;3950;E-40;Charlie Hustle: Blueprint of a Self Made Millionaire;26 October 1999;West Coast Hip Hop, Gangsta Rap, Mobb Music;3.31;162;5
3950;3951;Tha God Fahim;After Every Dark Day Comes Sunshine;1 May 2020;Conscious Hip Hop, Southern Hip Hop;3.32;144;1
3951;3952;DJ Smokey;Adventures in Nightmare Land;31 August 2018;Rare Phonk, Trap;3.37;139;2
3952;3953;Mom;21st Century Cultboi Ride a Sk8board;8 July 2020;Japanese Hip Hop, Pop Rap;3.46;122;2
3953;3954;Lou X;A volte ritorno;1995;Hardcore Hip Hop;3.69;98;2
3954;3955;Ace Hood;Trials & Tribulations;16 July 2013;Southern Hip Hop, Trap;2.90;259;10
3955;3956;Mach-Hommy;Goon Grizzle;21 July 2017;Hardcore Hip Hop, East Coast Hip Hop;3.16;187;1
3956;3957;Ağaçkakan;Kendiliğinden;4 December 2020;Abstract Hip Hop, Experimental Hip Hop, Industrial Hip Hop;3.49;133;1
3957;3958;Dinal;Kaseta demonstracyjna;2003;Hip Hop;3.52;151;
3958;3959;Kehlani;It Was Good Until It Wasn't;8 May 2020;Contemporary R&B, Trap Soul;2.73;1,064;9
3959;3960;Yelawolf;Love Story;21 April 2015;Country Rap, Southern Hip Hop, Rap Rock;2.67;746;8
3960;3961;Watsky;Cardboard Castles;12 March 2013;Pop Rap, West Coast Hip Hop;2.69;354;7
3961;3962;Fabolous;Friday on Elm Street;24 November 2017;East Coast Hip Hop;2.93;240;4
3962;3963;AG Club;Halfway Off the Porch;30 January 2020;Pop Rap;2.95;221;1
3963;3964;DJ Muggs & Crimeapple;Cartagena;24 September 2021;Hardcore Hip Hop, East Coast Hip Hop;3.24;147;4
3964;3965;ToteKing;Un tipo cualquiera;5 May 2006;Hip Hop;3.52;149;2
3965;3966;Hwaji;EAT;14 January 2014;Hip Hop, Hardcore Hip Hop, Jazz Rap;3.74;106;1
3966;3967;Stormzy;This Is What I Mean;25 November 2022;UK Hip Hop, Contemporary R&B, Pop Rap;2.73;640;3
3967;3968;Cypress Hill;Till Death Do Us Part;23 March 2004;West Coast Hip Hop, Gangsta Rap;2.73;488;5
3968;3969;Viper;The Southwest Hooligan;18 August 2006;Southern Hip Hop, Experimental Hip Hop;2.97;237;5
3969;3970;Jazzy Bazz;Memoria;21 January 2022;French Hip Hop;3.40;134;
3970;3971;Pyhimys;Olisinpa täällä;10 May 2019;Conscious Hip Hop, Art Pop;3.39;120;1
3971;3972;Tony Shhnow;Kill Streak;21 December 2020;Southern Hip Hop;3.55;112;
3972;3973;Tech N9ne;Killer;1 July 2008;Hip Hop, Hardcore Hip Hop;2.91;316;6
3973;3974;Menace Clan;Da Hood;10 October 1995;West Coast Hip Hop, Gangsta Rap;3.33;132;8
3974;3975;Cali Agents;How the West Was One;13 June 2000;West Coast Hip Hop, Boom Bap;3.38;150;6
3975;3976;Cartier'GOD;Water on Mars;13 November 2021;Cloud Rap, PluggnB;3.24;155;
3976;3977;Onoe Caponoe;Concrete Fantasia;26 January 2023;UK Hip Hop, Abstract Hip Hop;3.43;123;2
3977;3978;Flee Lord;Delgado;27 August 2021;East Coast Hip Hop, Hardcore Hip Hop, Drumless;2.95;208;4
3978;3979;Serane;SGPM;26 May 2023;French Hip Hop, Plugg;3.08;184;1
3979;3980;Basehead;Play With Toys;12 May 1992;Alternative Rock, Experimental Hip Hop;3.27;159;6
3980;3981;Smut Peddlers;Porn Again;13 February 2001;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;3.39;136;3
3981;3982;Michael Franti and Spearhead;Everyone Deserves Music;2003;Political Hip Hop, Pop Rock;3.46;171;6
3982;3983; Zamay [Замай];Андрей;20 November 2020;Conscious Hip Hop, Abstract Hip Hop, Trap;3.57;107;
3983;3984;Saian;Sıkı dur geliyorum!;2007;Boom Bap;3.92;95;
3984;3985;Murubutu;Tenebra è la notte, ed altri racconti di buio e crepuscoli;1 February 2019;Boom Bap, Hip Hop;3.25;153;3
3985;3986;J-Zone;Fish-n-Grits;31 March 2016;East Coast Hip Hop, Conscious Hip Hop;3.44;123;4
3986;3987;Princess Nokia;Everything Is Beautiful;26 February 2020;Pop Rap, East Coast Hip Hop;2.72;1,042;8
3987;3988;Rubberoom;Gothic Architecture;1995;Hardcore Hip Hop, Experimental Hip Hop, Boom Bap;3.59;109;1
3988;3989;Biały Tunel;Biały Tunel;6 March 2020;Hip House, Abstract Hip Hop, Experimental Hip Hop;3.01;193;1
3989;3990;Mixed Matches;Jesse;22 April 2020;Cloud Rap, Ambient Pop;3.25;167;1
3990;3991;Sain;KTT ZOO;7 July 2023;Jazz Rap, Boom Bap, Conscious Hip Hop;3.72;101;
3991;3992;Timbaland;Timbaland Presents: Shock Value;3 April 2007;Pop Rap, Contemporary R&B;2.69;1,035;33
3992;3993;Dilated Peoples;20/20;21 February 2006;West Coast Hip Hop, Boom Bap;2.89;298;5
3993;3994;Rio da Yung OG & RMC Mike;Dumb and Dumb3r;4 June 2019;Gangsta Rap, Detroit Trap;3.58;110;
3994;3995;MC VV;BONDA GOOD 4SS JOB;6 September 2023;Comedy Rap, Trap, Novelty;3.86;102;2
3995;3996;Snoop Dogg;Neva Left;19 May 2017;West Coast Hip Hop, G-Funk;2.73;794;4
3996;3997;Gucci Mane;Ice Daddy;18 June 2021;Trap, Southern Hip Hop;2.77;278;5
3997;3998;Lil Tecca;TEC;22 September 2023;Trap, Pop Rap, East Coast Hip Hop;2.70;591;1
3998;3999;Roots Manuva;Bleeds;30 October 2015;UK Hip Hop;3.10;185;1
3999;4000;Fatboi Sharif;Preaching in Havana;27 October 2022;Experimental Hip Hop, Abstract Hip Hop, Drumless;3.25;146;
4000;4001; Makulatura [макулатура];Осень;27 July 2011;Abstract Hip Hop;3.30;160;
4001;4002;Rio da Yung OG;City on My Back;20 March 2020;Detroit Trap, Gangsta Rap;3.47;117;
4002;4003;The Four Owls;Nocturnal Instinct;17 April 2020;UK Hip Hop, Boom Bap;3.51;120;4
4003;4004;Obrońcy Hardkoru;Epikiruejski cytoblast ulicy;2004;Abstract Hip Hop, Comedy Rap, Gangsta Rap;3.61;103;
4004;4005;Fergie;The Dutchess;19 September 2006;Contemporary R&B, Dance-Pop, Pop Rap;2.66;1,368;40
4005;4006;Slum Village;Trinity (Past, Present and Future);13 August 2002;Hip Hop, Boom Bap;3.01;234;6
4006;4007;Analog Brothers;Pimp to Eat;13 June 2000;Hardcore Hip Hop;3.19;186;9
4007;4008;F1LTHY;Working on Dying 2;29 November 2015;Cloud Rap, Trap;3.32;151;
4008;4009;A L E X;Growing Up, Vol. 1;25 June 2017;Downtempo, Lo-Fi Hip Hop;3.43;139;
4009;4010;Elzhi;Europass;2008;Hip Hop, Conscious Hip Hop, Boom Bap;3.47;135;
4010;4011;Do or Die;Picture This;3 September 1996;Gangsta Rap;3.27;157;8
4011;4012;Apollo Brown;Sardines;8 September 2023;Drumless, Gangsta Rap, Chipmunk Soul;3.39;123;2
4012;4013;B.G.;It's All on U Volume 2;15 November 1997;Southern Hip Hop, Gangsta Rap, Dirty South;3.48;142;6
4013;4014;Nicholas Craven;Craven N;11 December 2017;Chipmunk Soul, Drumless;3.57;104;1
4014;4015;Tha God Fahim;Bloodspiller;21 October 2022;Hardcore Hip Hop, Boom Bap;3.25;150;1
4015;4016;Damu the Fudgemunk;Supply for Demand;23 November 2010;Hip Hop;3.52;131;7
4016;4017;Boosie Badazz;Touchdown 2 Cause Hell;26 May 2015;Southern Hip Hop, Dirty South;2.97;210;1
4017;4018;Horse Head;Romantic;20 February 2015;Cloud Rap, Emo Rap, Alternative R&B;3.34;141;
4018;4019;Prezident;Neueste Erkenntnisse vom absteigenden Ast;6 December 2010;Hardcore Hip Hop, Boom Bap, Abstract Hip Hop;3.71;104;
4019;4020;The Carters;Everything Is Love;16 June 2018;Contemporary R&B, Pop Rap;2.70;3,469;34
4020;4021;KYLE;Light of Mine;18 May 2018;Pop Rap, Contemporary R&B, West Coast Hip Hop;2.71;555;3
4021;4022;Lil' Kim;La Bella Mafia;4 March 2003;East Coast Hip Hop, Gangsta Rap, Hardcore Hip Hop;2.88;280;7
4022;4023;Eripe;Płyta roku;31 December 2013;Hip Hop;3.04;240;
4023;4024;J-Live;S.P.T.A. (Said Person of That Ability);27 September 2011;East Coast Hip Hop, Boom Bap;3.52;125;10
4024;4025;Scarlxrd;DXXM;4 May 2018;Trap Metal, Industrial Hip Hop, UK Hip Hop;2.68;628;4
4025;4026;Hatti Vatti;HV/Noon;1 December 2014;Hip Hop;3.24;157;
4026;4027;YoungBoy Never Broke Again;The Last Slimeto;5 August 2022;Southern Hip Hop, Trap;2.69;462;7
4027;4028;King Von;What It Means to Be King;4 March 2022;Trap, Gangsta Rap;2.74;328;3
4028;4029;Kevin Gates;I'm Him;27 September 2019;Southern Hip Hop, Trap;2.87;241;3
4029;4030;Proof;Searching for Jerry Garcia;9 August 2005;Hardcore Hip Hop;3.09;224;6
4030;4031;J-Zone;Peter Pan Syndrome;10 September 2013;East Coast Hip Hop, Conscious Hip Hop, Abstract Hip Hop;3.46;135;7
4031;4032; maslo chernogo tmina [масло черного тмина];kensshi;11 July 2019;Abstract Hip Hop, Jazz Rap;2.94;212;
4032;4033;Luke Vibert;We Hear You;10 August 2009;Instrumental Hip Hop, Plunderphonics;3.18;186;2
4033;4034;Che Noir;The Last Remnants;26 October 2022;East Coast Hip Hop, Conscious Hip Hop;3.30;139;3
4034;4035;Edan;Echo Party;17 November 2009;Turntablism, Experimental Hip Hop, Instrumental Hip Hop;3.29;165;4
4035;4036;Jah-Monte;The Black Möbius;25 March 2022;Drumless, Abstract Hip Hop, Hardcore Hip Hop;3.32;138;1
4036;4037;Georgia Anne Muldrow;A Thoughtiverse Unmarred;19 May 2015;Hip Hop, West Coast Hip Hop, Boom Bap;3.37;130;2
4037;4038;Nico Miseria;Tercer verano del amor;21 October 2021;Trap, Drumless;3.79;106;1
4038;4039;Young Thug;Business Is Business;23 June 2023;Trap, Southern Hip Hop;2.71;2,751;32
4039;4040;Rick Ross;God Forgives, I Don't;31 July 2012;Gangsta Rap, Southern Hip Hop;2.69;889;23
4040;4041;Salmo;Midnite;2 April 2013;Hip Hop;2.74;295;1
4041;4042;DJ Quik;Under tha Influence;4 June 2002;West Coast Hip Hop, Gangsta Rap;3.16;205;6
4042;4043;Ludacris;Release Therapy;26 September 2006;Southern Hip Hop;2.72;459;16
4043;4044;The LOX;We Are the Streets;25 January 2000;East Coast Hip Hop, Hardcore Hip Hop;2.89;262;10
4044;4045;Kool Moe Dee;Kool Moe Dee;1987;East Coast Hip Hop, Hardcore Hip Hop, Mid-School Hip Hop;3.07;187;11
4045;4046;Suprême NTM;Authentik;3 June 1991;French Hip Hop, Hardcore Hip Hop, Political Hip Hop;3.29;163;6
4046;4047;Kamil Pivot;Tato Hemingway;15 December 2017;Hip Hop;3.38;125;1
4047;4048;Doja Cat;Scarlet;22 September 2023;West Coast Hip Hop, Pop Rap;2.68;2,718;43
4048;4049;schafter;Audiotele;22 November 2019;Pop Rap, Cloud Rap;2.71;575;5
4049;4050;Juelz Santana;What the Game's Been Missing!;22 November 2005;East Coast Hip Hop, Chipmunk Soul, Gangsta Rap;3.00;265;8
4050;4051;Mark Ronson;Here Comes the Fuzz;9 September 2003;Hip Hop;3.07;203;1
4051;4052;Syringe;Rinjago;6 January 2016;Trap;3.24;173;
4052;4053;B. Dolan;Fallen House, Sunken City;2 March 2010;East Coast Hip Hop, Conscious Hip Hop, Abstract Hip Hop;3.24;152;9
4053;4054;Killah Priest;The Mantra;12 November 2021;East Coast Hip Hop, Boom Bap, Conscious Hip Hop;3.70;88;1
4054;4055;Matt Ox;Year of the Ox;31 January 2022;Trap, East Coast Hip Hop, Rage;3.02;202;2
4055;4056;Hocus Pocus;16 pièces;15 March 2010;French Hip Hop, Jazz Rap, Conscious Hip Hop;3.24;174;4
4056;4057;Deacon the Villain;Peace or Power;30 September 2015;Conscious Hip Hop, Southern Hip Hop;3.41;125;2
4057;4058;Bomfunk MC's;In Stereo;2 June 1999;Breakbeat, Hip House, Hip Hop;2.67;440;19
4058;4059;T-Pain;Rappa Ternt Sanga;6 December 2005;Pop Rap, Contemporary R&B, Southern Hip Hop;2.68;313;5
4059;4060;Curren$y;For Motivational Use Only, Vol. 1;4 April 2023;Southern Hip Hop, Dirty South, Trap;3.15;166;1
4060;4061;Murs;The Iliad Is Dead and the Odyssey Is Over;9 August 2019;West Coast Hip Hop;3.24;147;5
4061;4062;King Vision Ultra;SHOOK WORLD;27 January 2023;Industrial Hip Hop, Sound Collage, Experimental Hip Hop;3.29;138;
4062;4063;Butcher Brown;Solar Music;6 October 2023;Jazz Rap, Neo-Soul;3.64;95;
4063;4064;Public Enemy;What You Gonna Do When the Grid Goes Down?;25 September 2020;East Coast Hip Hop, Political Hip Hop;2.70;404;8
4064;4065;dvsn;A Muse in Her Feelings;17 April 2020;Alternative R&B, Trap Soul;2.72;411;1
4065;4066;Young Dolph;Role Model;22 September 2018;Trap, Southern Hip Hop;3.08;181;
4066;4067;Che Noir;Juno;14 February 2020;East Coast Hip Hop, Boom Bap;3.22;153;6
4067;4068;Rob Sonic;Telicatessen;7 September 2004;East Coast Hip Hop, Conscious Hip Hop;3.27;168;2
4068;4069;Poor Righteous Teachers;Black Business;14 September 1993;East Coast Hip Hop, Boom Bap, Conscious Hip Hop;3.37;139;7
4069;4070;Father;I'm a Piece of Shit;25 March 2016;Cloud Rap, Southern Hip Hop;2.70;458;7
4070;4071;Two Live Crew;Move Somthin';31 August 1988;Miami Bass, Southern Hip Hop;2.86;247;11
4071;4072;Scarface;Emeritus;2 December 2008;Southern Hip Hop, Gangsta Rap;2.94;258;9
4072;4073;BigBabyGucci;Iridesense;7 January 2022;Trap, Pop Rap, Southern Hip Hop;2.95;222;1
4073;4074;Skyzoo;A Dream Deferred;2 October 2012;East Coast Hip Hop;3.20;173;8
4074;4075;Oh No;The Disrupt;5 October 2004;West Coast Hip Hop, Hardcore Hip Hop;3.32;162;2
4075;4076;Arts the Beatdoctor;Transitions;9 July 2007;Downtempo, Hip Hop;3.42;166;3
4076;4077;Oliver Francis;Burnout;18 July 2016;Cloud Rap, Trap;3.69;109;
4077;4078;PremRock;Load Bearing Crow's Feet;25 June 2021;East Coast Hip Hop, Abstract Hip Hop;3.54;97;1
4078;4079;Scarlxrd;INFINITY;15 March 2019;Trap Metal, UK Hip Hop;2.68;568;5
4079;4080;Future Brown;Future Brown;23 February 2015;UK Bass, Hip Hop;2.69;453;8
4080;4081;Murs;Murs for President;30 September 2008;West Coast Hip Hop, Conscious Hip Hop;2.93;264;11
4081;4082;B L A C K I E;REMAINS;13 May 2017;Electro-Industrial, Industrial Hip Hop;3.14;164;5
4082;4083;Larry June;The Night Shift;10 November 2023;West Coast Hip Hop, Trap;3.20;156;1
4083;4084;MF Grimm;The Hunt for the Gingerbread Man;25 September 2007;East Coast Hip Hop, Hardcore Hip Hop, Abstract Hip Hop;3.25;179;7
4084;4085;Talib Kweli;The Seven;14 April 2017;East Coast Hip Hop, Conscious Hip Hop;3.00;209;2
4085;4086;Cookin' Soul;Good Job;30 September 2021;Boom Bap;3.15;163;2
4086;4087;Young Dolph;Paper Route Frank;16 December 2022;Trap, Southern Hip Hop;3.18;162;1
4087;4088;Force of Nature;Samurai Champloo Music Record: Masta;23 June 2004;Instrumental Hip Hop, Television Music;3.36;156;1
4088;4089;Spillage Village;Bears Like This Too Much;2 December 2016;Conscious Hip Hop, Southern Hip Hop, Pop Rap;3.08;196;
4089;4090;Homeboy Sandman;Still Champion;11 November 2022;East Coast Hip Hop, Boom Bap, Conscious Hip Hop;3.28;138;3
4090;4091;Beast Coast;Escape From New York;24 May 2019;Trap, East Coast Hip Hop;2.70;1,235;11
4091;4092;Mike Dimes;Texas Boy;16 June 2023;Southern Hip Hop, Trap;3.07;179;
4092;4093;Jae Skeese;Abolished Uncertainties;24 March 2023;East Coast Hip Hop, Boom Bap;3.43;115;1
4093;4094; Kukangendai [Moe and ghosts];Rap Phenomenon;6 April 2016;Experimental Hip Hop, Japanese Hip Hop, Experimental Rock;3.08;176;1
4094;4095;The Hue;Aurora;4 March 2016;Conscious Hip Hop, Southern Hip Hop;3.50;105;1
4095;4096;Yugen Blakrok;Return of the Astro-Goth;21 October 2013;Conscious Hip Hop, Abstract Hip Hop;3.57;104;
4096;4097;YoungBoy Never Broke Again;Sincerely, Kentrell;24 September 2021;Trap, Southern Hip Hop, Pop Rap;2.68;888;6
4097;4098;Ghostemane;Rituals;27 January 2016;Memphis Rap, Trap Metal;2.69;385;1
4098;4099;Redman;Malpractice;22 May 2001;East Coast Hip Hop, Boom Bap;2.72;410;11
4099;4100;La Caution;Peines de maures / Arc-en-ciel pour daltoniens;17 October 2005;French Hip Hop, Conscious Hip Hop, Abstract Hip Hop;3.57;122;3
4100;4101;Kekra;Vréel 3;23 November 2017;French Hip Hop, Pop Rap, Trap;3.63;106;
4101;4102;DJ Lucas;Americana;28 April 2023;Hardcore Hip Hop, Trap, East Coast Hip Hop;3.65;101;1
4102;4103;Kari Faux;Real B*tches Don't Die!;26 May 2023;Southern Hip Hop;3.22;147;
4103;4104;Higher Brothers;Five Stars;22 February 2019;Trap;2.71;483;2
4104;4105;A$AP Twelvyy;12;4 August 2017;East Coast Hip Hop, Boom Bap, Hardcore Hip Hop;2.71;435;1
4105;4106;Otsochodzi;Nowy kolor;24 November 2017;Pop Rap, Trap;2.70;312;1
4106;4107;;Bushido;1 April 2021;Abstract Hip Hop;3.15;161;1
4107;4108;Ocean Wisdom;Wizville;23 February 2018;UK Hip Hop;3.35;146;1
4108;4109;Serengeti;Family & Friends;2 August 2011;Abstract Hip Hop;3.40;138;1
4109;4110;Paul White;The Strange Dreams of Paul White;1 June 2009;Instrumental Hip Hop, UK Hip Hop;3.48;126;2
4110;4111;Cardi B;Invasion of Privacy;6 April 2018;Trap, East Coast Hip Hop;2.63;5,200;64
4111;4112;Jedi Mind Tricks;Violence Begets Violence;25 October 2011;East Coast Hip Hop, Hardcore Hip Hop, Boom Bap;2.68;339;13
4112;4113;Knxwledge;10,000 Proof;22 June 2020;Instrumental Hip Hop;3.16;165;
4113;4114;K.Flay;Solutions;12 July 2019;Pop Rock, Electropop, Pop Rap;2.89;220;2
4114;4115;Monster Rally;Beyond the Sea;19 June 2012;Instrumental Hip Hop, Plunderphonics;3.22;152;2
4115;4116;X-ecutioners;Built From Scratch;29 January 2002;Turntablism, East Coast Hip Hop;3.16;199;5
4116;4117;Rogal DDL;Nielegal 216;14 February 2017;Hardcore Hip Hop;3.37;128;
4117;4118;Pacewon;The Only Color That Matters Is Green;23 May 2008;East Coast Hip Hop, Boom Bap;3.41;152;5
4118;4119;OFWGKTA;The OF Tape Vol. 2;20 March 2012;Hardcore Hip Hop, West Coast Hip Hop;2.67;3,001;30
4119;4120;Kaz Bałagane;B&B Warsaw;14 April 2023;Trap;3.06;187;
4120;4121;Lil Baby;Harder Than Ever;18 May 2018;Trap, Southern Hip Hop;2.67;1,152;4
4121;4122;Stray Kids;★★★★★ (5-STAR);2 June 2023;K-Pop, Pop Rap, Trap;2.68;328;5
4122;4123;Coco and Clair Clair;Posh;24 April 2017;Bedroom Pop, Cloud Rap;3.13;175;
4123;4124;Chubb Rock;The One;21 May 1991;East Coast Hip Hop, Boom Bap;3.25;157;6
4124;4125;RXKNephew;Summer in Miami;22 May 2023;East Coast Hip Hop, Gangsta Rap, Trap;3.34;133;
4125;4126;AJ Suede;Parthian Shots;3 March 2023;East Coast Hip Hop;3.39;123;1
4126;4127;DJ Soulscape;Lovers;14 August 2003;Instrumental Hip Hop;3.58;105;
4127;4128;Mac Dre;Al Boo Boo;21 October 2003;West Coast Hip Hop;3.57;109;2
4128;4129;2 Chainz;So Help Me God!;13 November 2020;Southern Hip Hop, Trap;2.70;694;8
4129;4130;Cypress Hill;Stoned Raiders;4 December 2001;West Coast Hip Hop, Gangsta Rap;2.68;588;9
4130;4131;Apollo Brown;The Reset;21 May 2010;Hip Hop;3.21;170;6
4131;4132;K.A.A.N;Subtle Meditation;7 December 2018;Jazz Rap, Boom Bap, Conscious Hip Hop;3.44;138;1
4132;4133;Rogal DDL;ANtY;1 June 2018;Hardcore Hip Hop, Experimental Hip Hop;3.20;140;4
4133;4134;Mantronix;Music Madness;1986;Electro, East Coast Hip Hop, Mid-School Hip Hop;3.28;155;6
4134;4135;Paleface;Helsinki – Shangri-La;15 September 2010;Political Hip Hop;3.29;161;5
4135;4136;Ice Cube;Raw Footage;19 August 2008;West Coast Hip Hop, Gangsta Rap, Conscious Hip Hop;2.69;654;26
4136;4137;EPMD;Out of Business;20 July 1999;East Coast Hip Hop, Hardcore Hip Hop;2.93;235;9
4137;4138;Apollo Brown;Grandeur;25 September 2015;Conscious Hip Hop, Boom Bap;3.09;188;2
4138;4139;ZGTO;A Piece of the Geto;4 August 2017;Experimental Hip Hop, Abstract Hip Hop;3.22;142;3
4139;4140;2cztery7;Spaleni innym słońcem;3 March 2008;Hip Hop, G-Funk;3.31;197;1
4140;4141;Diamond District;In the Ruff (Clean Version);14 April 2009;East Coast Hip Hop, Boom Bap;3.34;140;5
4141;4142;Z-Ro;Z-Ro vs. the World;13 June 2000;Southern Hip Hop, Gangsta Rap;3.38;145;3
