name;id
tim ries;22811
joe roccisano;22809
scott robinson;22808
fred hunter;22804
larry novak;22802
patrick felchlin;22812
karl peterhans;22841
didier velan;22839
patrick delavy;22834
richard delavy;22831
philippe hamel;22827
hervé thanin;22823
alain balmat;22821
daniel vuaclens;22819
michel hubert;22816
henri-robert ruchet;22810
alexandre leuba;22807
fridolin hefti;22805
josé briceno;22803
marc sturzenegger;22801
mario rossi;22800
gérald guerite;22798
christophe liechti;22796
willy zumbrunnen;22795
ernestine anderson;22889
mary kay;22888
carl kleinstuiber;22885
dennis mackrel;22883
frank chastenier;22882
milan lulic;22881
roy deuvall;22880
ludwig nuss;22878
rick kiefer;22877
harald rosenstein;22869
chante moore;22890
cédric dent;11081
claudia pontiggia;22887
delano thomas;22894
tutilo odermatt;22008
elmar frey;22010
olivier rogg;21580
lee maddeford;22002
andy scherrer;13184
peter schmidlin;13199
ann malcolm;22021
buddy miller;22056
zizi possi;22141
marcos suzano;22142
lui coimbro;22143
benjamin tanburin;22144
paulo moura;22207
herbie kopf;22220
laurinho bandeira;22228
pierre-luc vallet;22237
letierer loite;22238
christoph schweizer;22240
endrigo bettega;22243
michael "mike" viñas;17918
arturo ortiz;22200
robby ameen;22230
eddie parker;22245
marvin "smitty" smith;22247
thomas dyani;22282
peter hinds;22291
graham harvey;22292
fayyaz harvey;22294
patrick clahar;22295
mark brown;22299
constantine weir;22301
mark vandergucht;22304
mick talbot;22305
ernie mckone;22306
the baron snaith;22308
steve aledee;22310
michel wintsch;22364
espe foletti;22365
chris musik;22385
andy brugger;22388
amos garrett;13827
ron casat;22371
brian pollock;22378
david bjarnason;22380
michal ivanov;22419
andrey ivanov;22430
igor velikanov;22442
carlos baumann;21584
nicolas hafner;22434
robert roethlisberger;22468
jean-luc lavanchy;22469
ellis marsalis, jr.;22429
alois kott;22508
reiner winterschladen;22549
peter eishold;22551
harald harfer;22529
ronald michael philipp;22532
thomy jordi;22534
tellsque c.;22536
jeff richman;22591
pierre-yves borgeaud;10863
moreno helmy;22543
cesare di vita;22570
john slaughter;22598
paul cox;22599
richard simmons;22600
john bennett;22601
andy hamilton;22603
jim rodford;22604
steve dixons;22605
torita quick;22642
claudio de queiroz;15387
john handelsman;22624
brad scott;22634
jean gobinet;22659
jean-claude onesta;22660
paul jothy;22662
dawn baker;22678
connaitre miller;22679
jim farrell;22680
doug snapp;22681
dana landry;22684
mark gannon;22686
erik applegate;22688
mike packer;22690
eddie daniels;22695
martin richards;22698
tani tabbal;22724
gary brown;13116
jeff beal;22738
steve cardenas;22761
john r. burr;22763
tom hayashi;22766
jai uttal;22736
will bernard;22755
bob vlack;22757
geoffrey gordon;22760
bruce linde;22762
peter apfelbaum;22764
diana miranda;22942
ademir cândido;22944
julio martins;22945
sonhinha queiroz;22946
hermeto pascoal;15384
rafael vernet;22920
itibere zwarg;22922
marcio bahia;22923
pernambuco;22924
fabio pascoal;22925
scott guilherme;22961
pedro rego;22962
gilberto tavares;22963
marco moreira;22964
jorge brasil;22965
dimetrio bezerra;22935
monteiro joseph;22936
pheeroan aklass;23000
tom herrell;23004
chris cheek;23005
abbey lincoln;7061
rodney kendrick;23009
aaron walker;62959
marcel papaux;23038
basil coetzee;23040
zim nggwana;23043
horace alexander young;23045
okum essiet;23047
moussa diakite;23041
jean-pascal ndoumbé djengué;23042
djene doubouya;23044
eddy emilien;23049
jean-pierre alcouffe;23050
francis etonde bebey;23051
mel simpson;23083
roberto pla;23085
patrice blanchard;23087
tony kofi;23093
rahsaan kelly;23097
kobie powell;23099
tukka yout;23101
j. master;23086
mustafo;23088
bad news;23089
bill mcclellan;23092
rade;23094
sista d;23098
osez;23100
burn;23119
jee c. jee;23122
jazzy nice;23124
big smug;23126
ballen chris;23108
cameron lennox;23110
lawrence leonard;23112
omar;23113
remi tony;23115
john thompson;23117
ishmael reginald "butterfly" butler;23120
ladybug mecca;23123
dood lebug;23125
king britt;23127
gerald brazel;23128
alan michael goldsher;23132
jools holland;1053
jon scott;23193
phil veacock;23194
paul bartholomew;23195
roger goslyn;23196
mark flanagan;23197
christopher holland;23198
dave swift;23200
gilson lavis;23201
marks mankwane;21596
simon mahlathini;21613
hilda tloubatla;21615
nobesuthu mbadu;21618
joseph makwela;21621
philemon hamole;21624
mildred nyembe;23169
teaspoon ndelu;23171
joey mabe;23173
sam marubini jagome;23178
celine't hooft;23160
cecilia kakonda;23162
syl naws;23164
charles bellonzi;23222
steve grossman;23207
dion parson;23209
dwayne burno;23211
eddy louiss;12930
alex markov;23215
tom bellini;23261
zod arifaj;23262
kevin o'brien;23263
bertrand gallaz;23224
thierry simonet;23244
herve provini;23245
steve cradock;23267
david ballard;23270
chris isaak;1970
kenney dale johnson;23347
rowland salley;23349
greg arreguin;23351
johnny reno;23353
jenny letourdie;23305
joe samy;23312
jean ally;23315
stella nibourette;23328
emmanuel marie;23340
ibo cooper;23297
richard "richie" daley;23300
willie stewart;23302
benny green;21641
elvin jones;23378
kent gordon;23380
greg tardy;23384
willie pickens;23388
guru;23102
dee c. lee;23430
mor thiam;23405
nilson matta;23410
j. t. lewis;23412
roy rogers;23397
mike hyman;23408
brian simpson;17566
ray fuller;23202
sam sims;23450
t. s. monk;23442
bobby porcelli;23443
ron mathews;23446
scott colley;23448
dennis irwin;23438
malcolm braff;23441
clarence fountain;1165
johnny lee fields;23506
george lewis scott;23508
curtis stephen foster;23510
caleb buttler;23514
eric dwight mckinnie;23516
ann peebles;23459
bridget lockett;23484
jaonne thompson;23485
john cotton;23486
thomas bingham;23489
paul brown;23491
anthony smith;23494
wayne ector;23497
ann hines;23500
larry johnson;23503
nick cohen;23512
jimmy rogers;17772
big daddy kinsey;23532
carey bell;23539
yves zbaeren;23524
laurent poget;23543
pierreangelo crescenzio;23545
etienne zbaeren;23547
blaise mettraux;23548
millie jackson;13108
david hudson;23538
george morland;23581
linwood burns;23583
harold small;23584
douglas knight;23587
tommy mays;23588
mcneal anderson;23589
abdul raoof;23591
lloyd obey;23592
rick pruett;23594
mark davis;23596
jorge guzman;23599
stephanie mair;23604
nene quintero;23612
eliazar yanez;23614
wendy matthews;23600
michael king;23613
ron françois;23616
philippe staehli;14078
silvano bazan;23661
antoine ogay;23665
jochen schmidt;23658
katell keineg;23633
yannick noah;23631
lol;23646
norman langolff;23647
philippe ballatier;23649
francois godefroy;23650
herve koster;23651
francois guibault;23653
beatrice langolff;23654
seigen ono;23624
mane silveira;23634
paul shapiro;23635
yohichi murata;23636
amadeo pace;23638
maxine neuman;23639
toninho ferragutti;23640
peter scherer;23641
joao parahyba;23642
boby previte;23643
peter hook;4755
bernard sumner;22910
stephen morris;22912
gillian gilbert;22913
kevin mcmichael;22905
michael lee;22906
phil johnstone;22908
gerard gambus;22973
eva correa;22977
regina correa;22978
mariza correa;22979
chico batera;15405
luis claudio;22991
joao reboucas;22992
marcelo benardes;22993
george helder;22994
dadi carvalho;14813
wellington soares;22971
william magalhães;21642
morcos suzano;22986
thierry eliez;21076
joey defrancesco;23019
edward thigpen;23063
rolf römer;33847
jens neufang;26678
milan lulik;33857
vince mendoza;23052
mitch stein;23136
stacy campbell;23163
sharon young;23165
jeff ramsey;23166
jeff littleton;23187
gene jackson;23189
paul cantelon;23251
martin tillman;23265
julio ledezma;23273
jean-philippe audin;23316
herve cavelier;23318
serge garcia;23320
philippe noharet;23322
jean-paul batailley;23325
davide di gregorio;23317
leonardo martina;23321
eleonora nervi;23326
luciano girardengo;23329
mike logan;23361
charles webb;23364
mel davis;23359
brannen tempele;23360
kevin chokan;23365
tony morris;23367
kia jeffries;23368
audrey wheeler;23369
al green;5943
warren gaston;23372
debra carter hall;23374
ambric bridgefroth;23375
daryl wells;23377
jeffery glenn rogers;23379
dennis bates;23382
anthony royal;23385
john sangster;23387
deborah swiney;23389
levestia miller;23391
carolyn welch;23393
chris carrington;23457
arto tuncboyaciyan;23458
eddie murphy;23451
miko weaver;23470
michael lichey;23471
trent gumbs;23472
vincent evans;23473
ralph hawkins;23474
lee neal;23476
lisa frazier;23478
val young;23479
noriko miyamoto;23481
ian lewis;23439
carlton coffee;23455
bernard harvey;23462
lancelot hall;23463
michael johnson;23465
endel major;23466
dr. michael white;23509
fred lonzo;23511
greg strafford;23515
steve pisorious;23517
don vappie;23518
gerald french;23519
fred staehle;23530
smiley ricks;23531
cranston clements;23534
eric traub;23536
charlie miller;23537
rip roberts;23556
reggie hall;23557
ernest "box" fontenot;23560
irving sidney charles;23561
frederick sheppard;23569
mike vice;23574
elliott "stackman" callier;23577
al copley;23585
robin kenyatta;23618
chris mcbride;23664
dan kuramoto;23662
johnny mori;23686
june kuramoto;23695
danny yamamoto;23698
kimo cornwell;23702
dean cortez;23705
fred shreuders;23708
terri koide;23710
rafael lima;23672
stacy bocato;23699
paulo levy;23701
nicola marinonni;23704
calibre baixo;23706
wolf kershen;23709
marcos "bilia" cortesao;18996
carlos petersen;23748
carla carvahlo;23757
edson cordeiro;23758
tuco marcondes;23761
eduardo contrero;23763
armando tiberio;23765
jorge oscar de souza;23768
miguel neto;23770
christophe denis;23819
sital;23824
marc israel;23827
jose sanches;23847
bao lao;23849
olivier astresse;23851
nicolas avril;23854
claudio pallaro;23856
philippe hulot;23858
esther wilson;23861
patrick audinau;23862
alain villaneau;23864
eric demon;23866
cécilia t.;23823
ian soul'o kalondgi;23826
doumé houlmann;23828
raphael fruttaldo;23830
michelangelo pin;23833
christophe diard;23834
tom colabello;23836
dj cool;23799
patrick lissee;23816
james tenor;23818
thierry stremler;23769
seb martel;23783
general elktriks;23789
cc rider;23808
ounsa;23812
serge fidani;23829
yoann huguet;23832
ludwig gorhan;23835
paulinho ditarso;22938
pierre luc;33774
dudu trentin;33775
tamara lyane;33779
elia jones;33780
malik b.;23929
nikki yeah;23934
soon e mc;23894
hypolite doe bruce;23913
eric bourgeois;23914
guy miamona;23915
christophe medgoub;23917
pascal doe bruce;23918
guy harvey;23919
francois ricard;23921
olivier st-just;23923
fionn o'lochlainn;23957
marcus myers;23959
kathleen pearson-thomas;23961
graham hennessy;23963
melanie lewis;23967
auntie val;23960
crispin luke "le pump" taylor;23962
pepster;23966
dominic "ski" oakenfull;23968
uncle big man;23971
duncan spry;23973
nya;23947
r. test;23949
dj goo;23952
christophe di marci;23956
geoffrey oryema;23990
jean-pierre alarcen;23996
patrick buchmann;23998
dominique gastrein;24000
josé luis cortés;23988
josé miguel "el greco" crego;24002
rolando peres;24004
rafel "jimmy" jenks;24007
tony cala;24009
mariano mena;24011
miguel de armas;24012
rodolfo argudin;24016
calixto oviedo;24020
umberto sosa;24022
feliciano arango;24024
pablo cortes;24028
guillermo amores;24029
büne huber;24041
philippe stadler;24074
stefan ehrenyeller;24077
martin frutiger;24080
carlo brenni;24062
pascal steiner;24084
martin neuhaus;24087
resli burri;24088
jose manuel casan;24033
alberto tarin;24073
jesus gabaldon;24076
rafael villalva;24078
ruben albarran;24075
josé alfredo rangel;24092
enrique rangel arroyo;24103
emmanuel del real;24108
igor gianola;24101
marc probst;24102
gilbert pounia;24116
tetty baptiste;24127
pascal reymond;24129
david felix;24131
philippe baraka;24134
harry perigonne;24136
claude quinpandedie;24137
patricia payet;24140
ismael lo;4241
camara youssou;24130
asse malick diouf;24132
samba laobé n'diaye;24135
ousmane wade;24139
louis sagna;24142
sene arame;24143
jean hebrail;24138
alain bonnin;24149
david fall;24151
jacques largent;24153
myriam betty;24154
ronnie johnson;24211
tenna lyle;24212
geoff dyann;24214
nicky scott;24217
kate st. john;24221
james hunter;24224
leo green;24228
hadj ahka;24229
brian kennedy;24231
neil mccartney;24185
john hawthornthwaite;24188
jonas read;24202
jenny wood;24213
dara o'donaghue;24222
morris culligan;24227
mull molloy;24230
seamus "sykes" sullivan;24232
rob clydesdale;24271
garry "tetley" taylor;24275
christophe koenig;24250
pascal walpen;24253
jean-pierre lugnon;24256
martin chabloz;24260
jesus gomez;24262
carole rey;24265
zaina gurr;24267
phillip "soul" sewell;24280
richie stevens;24283
adam waler;24354
sam kallaos;24369
steve wallis;24367
john strickler;24365
eric griffin;24363
nate winter;24361
juan meraz;24360
linda dixon;24358
chris miller;24356
john pizzarelli;24317
craig teague;24352
paul baur;24350
bob swanson;24348
dan aitis;24346
frank thiebeault;24344
jim dickey;24341
david chael;24338
jerry hoover;24336
djamchid chermirani;24339
nan twum nketia;24345
orphy robinson;24372
dudley philips;24399
judi silvano;24400
tim hagans;24402
ken werner;24403
scott lee;24405
jeff williams;24406
cassandra wilson;7217
jeff haynes;7228
brandon ross;24384
lance carter;24387
django bates;24421
peter delano;24414
ahnee sharon freeman;24447
heiri alkier;24491
franck tortiller;24487
charly wagner;24484
danilo trenzi;24482
florian bramboeck;24477
klaus dickbauer;24474
harry sokal;24471
bumi fian;24470
corin curschellas;8053
helen merrill;24501
david "fuze" fiuczynski;24525
joseph fain;24529
arif st. michel;24530
biti strauchn;24532
warner williams;24505
frank parker;24508
jerome ballero;24510
mario cruz;24571
seth farber;24574
freddy koella;24576
david keyes;24579
boris kinberg;24581
shawn murray;24583
steffen britzke;24564
martin haas;24566
bobby sattler;24568
helmut zerlett;24570
walter dahen;24572
rose;20129
ralf hildenbeutel;24559
marcus demel;24575
olivier poschmann;24578
paul schulte;24582
oliver lieb;24548
harold grasskopf;24586
markus riesster;24592
bas breckhuis;24593
marvin smith;24594
bridgeck qfeara;24595
chaelaewaeigger;23762
denez prigent;23671
dominique regeff;23751
sam broussard;23749
nicoloiae neascu;33718
ion manole;33719
paul giuclea;33720
constantin lautary;33721
ghorge anghel;33722
ghorge falcaru;33723
marin manole;33724
ionita manole;33725
pirvan florea;33726
ion tanase;33727
marinel sanoly;33728
vlad viorel;33729
tony lemos;23752
david santiago;23756
beto rezende;23759
stella campos;23764
sueli ramos;23766
paulo brandao;23807
mario seve;23811
paulo muylaert;23813
ary dias;14819
serginho do trombone;23796
jose carlos ramos;23798
flavia kalaf;23800
mariana rocha;23803
renato cunha;23805
rebeca salomao;46952
ana luisa rosendo;46953
oscar castro-neves;23869
mike shapiro;23907
jorjao bafafe;23891
leleq;23893
marao;23895
tinho oliveira;23899
gil resende;23901
bruno nunes;23825
simone moreno;23840
rowney scott;23843
alexandre silva;23845
yacof;23848
novais;23850
peu;23855
marco;23857
saul barbarossa;23879
alba porto;23888
lala;59249
deny teclado;23884
valtinho anastacio;23887
eliza gilkyson;3779
eberhard hahn;23944
marc portmann;23945
christoph wiesendanger;23946
dusty wakermann;23974
joe golmark;23975
donald lindley;23978
stephan barber;23981
johnny cash;5118
june carter cash;23997
bob wootton;24021
dave rorick;24023
w. s. "fluke" holland;24026
dwight yoakam;23977
pete anderson;23980
taras prodaniuk;23982
jimmy christie;23984
skip edwards;23985
scott joss;23986
robert lucas;24039
eddie kirkland;24030
kenny neal;22556
yvette prreyer;24061
earnest williamson;24060
paul rodgers;24044
neal schon;24047
ian hatton;24050
john smithson;24053
sherman robertson;33730
bertrand pierre;24110
pascal periz;24113
alain chennevière;24115
ahmed mouci;24117
yvo abadi;24120
eric reed;24121
paul nagel;24112
jeff carney;24114
juan luis gimenez;24124
sole giménez;24152
vicente sabater;24171
salvador ortiz;24176
ricardo belda;24178
nacho mano;24181
miguel bosé;24157
edith salazar;24190
manuel villata;24192
javier quilez;24193
pedro andrea;24195
sergio castillo;24196
fher olvera;1449
juan diego;24169
juan carlos toribio;24172
gustavo orosco;24175
fito paez;24160
claudia puyo;24161
daniel colombres;24164
augusto herrera;24166
fabian gonzalez;24170
guillermo vadala;24174
osvaldo fatorusso;24177
barbara best;24245
lois tillery;24246
sylvia wayman;24248
linda gore;24249
rickey payton;24252
keith moncrief;24255
michael verner;24258
edward brantley jr;33734
arthur lee andrews;33733
christopher m. hagan;33738
juan b. hendrix;33739
leeslynn c. hendrix;33740
april broughton holloman;33741
donn d. johnson;33743
wanetta lashaun jones;33744
deidra j. lee;33745
annette lenox;33746
margaret r. maddox;33748
willie cedric maddox;33749
cynthia sue mallatt-grow;33750
jamie malone;33751
kim l. norman;33752
leslie pace;33753
cathy petterson;33754
artis lamar trice;33758
andré j. white;33760
tammy white;33761
theodore gilbert iii;33764
sheryl y harper;33766
ismael embry;33767
dennis greaves;16916
alannah myles;24206
kurt schefter;24257
alan glen;24270
giovanni russo;24321
andu mueller;24324
baba barozzi;24326
michel hedderich;24329
attila seifert;24331
renée rousseau;24334
juerg heer;24337
fioi turrin;24340
reto gloor;24343
joe louis walker;24295
paul rivelli;24296
henry oden;24297
michael eppeley;24298
thomas rosefield;24299
mark whitnez;24300
kevin toomey;24303
antoine roney;24276
eric allen;24288
clarence seay;24290
floryd phillips;24293
bobby kyle;24320
randy lipincott;24325
douglas brown;24364
roy nathason;24366
jun miyake;24370
hiroki miyano;24376
marc marder;24377
ondina de castilho;24379
keiko courdy;24380
béla fleck;6878
future man;24411
david levy;24412
richard newman;24413
john cook;24415
gregory hutchinson;7070
bennie maupin;12162
angel figueroa;24448
will griffin;24451
darrell smith;24456
art poter;33770
thomas alkier;24492
jeff siegal;24504
atsundo aikawa;24507
eric revis;24513
will terrill;24516
shirley horn;24475
charles ables;24478
steve williams;24480
steve wilson;24549
johnnz benites;24551
jose clausell;24553
antony carrillo;24555
markus ketola;24545
sonny heinilä;46782
jouni jaeeervelae;46781
janne murto;46780
teemu salminen;46779
tapio maunuvaara;46778
tero sarti;46777
pekka pohjola;46776
mikko mustonen;46775
mikael langbacka;46774
rich shemaria;18310
ari-pekka "ape" anttila;24544
seppo kantonen;24542
jere laukkanen;24539
markku veijonsuo;24538
timo paasonen;24536
esko heikkinen;24535
kari "sonny" heinla;24533
pentti lahti;24531
charles floyd;24622
john chiodini;24624
jim hughart;24626
lanny morgan;24630
david trigg;24631
julie delgado;24633
tony medeiros;24600
charles belchieur;24610
eneas;24614
diolando;24616
saba;24618
alex pontes;24619
de monteverde;24621
marlo;24623
bene menezes;24625
daniela assayag;24627
waldi santana;24628
nicole belchieur;24629
cyrus chestnut;24442
steve kirby;24613
clarence penn;24615
mo pleasure;24609
kevin jamieson;24640
lindsay jamieson;24647
nick hannan;24648
perry rose;24639
bernard plouvier;24643
jochen seiterle;24720
markus "mäx of mexico" grittner;24721
stefan breuer;24726
stephan keller;24729
markus schramahauser;24730
jens guenther;24731
hardy appich;24732
robert gohring;24733
hans-jorg fischer;24734
peter quintern;24735
klaus huber;24736
markus spengler;24737
roddy radiation;15605
linval golding;24715
adam birch;24717
aitch bembridge;24719
chico science;7560
toca ogam;24783
dengue;24785
lucio maia;24786
jorge du peixe;24787
gilmar bola;24788
gira;24789
canhoto;24790
neil robinson;24762
john wilmott;24763
zavier barnett;24765
gary crockett;24768
dominic glover;24769
dolly james;24770
jason glover;24771
ronny jordan;23421
reuben wilson;24908
dj ski;24913
big shug;24915
baybe;24916
reak;24843
joey starr;24868
dj james;24876
ice-t;21791
dj evil e;24901
sean e. sean;24902
sean e. mac;46709
ernie c;24887
mooseman;24893
d-roc;24904
beatmaster v;24905
wally verone;24920
pierrick destraz;24940
paul xavier clark;24953
thierry nydegger;24958
michelle shocked;24938
peter o'toole;24962
fiachna ó'braonáin;24964
mark sandman;24949
danna colley;24978
billy conway;24980
barbara berger;25015
phillip gallizia;25016
andy von gunten;25017
roland strobel;25018
sapho;24989
elie achkar;24991
adel shams el din;24993
farhat bouallagui;24994
seifallah ben abderrazak;24998
murad siala;25000
sofiane negra;25003
khaled slama;25006
hatem bedoui;25008
nabil abdmouleh;25009
shelly wills;33787
pierre walker;33788
will hayes;33790
karmon jarmon;33791
chris anderson;33792
tony benion;33793
darlene banks;33794
katrina banks;33795
denise barker;33796
rosie battles;33797
larry beasley;33798
bobbie bowman;33800
eric brewton;33801
mae brown;33802
michele brown;33804
dwayne burgs;33805
linda burton;33806
chris carpenter;33807
karen carpenter;33808
diane coleman;33809
yolanda davis;33810
david dixon;33811
tarneka harrison;33812
karen hull;33813
dejon johnson;33814
anthony kelley;33815
rita kelley;33816
larry mcdaniel;33817
lecoy patten;33818
ebonnie shannon;33819
willie souchet;33820
carol tylor;33821
jessica triplett;33822
larry washington;33823
eddie watson;33824
natasha williams;33826
indy wilson;33827
claude alstong;25174
alphonso mclain;25177
wilbert williams;25184
esteban puebla;25091
equis alfonso;25093
carlos alfonso;25096
ele valdes;25120
fidel garcia;25122
jorge luis almarales;25126
raul pinada;25128
giraldo piloto barreto;6681
yonder de jesus pena lloret;25142
antonio prez;25143
jose varona;25146
alexander diaz;25148
luis alvaro varona;25151
carlos alvarez;25154
leonardo castillo;25157
roberto riverón;25159
manuel denis;25160
ernesto manuitt hernández;25163
jorge luis "papiosco" torres paumier;25166
yusef diaz escobar;25167
kenny anderson;25110
david enos;25111
aaron serfati;25116
eguie castrillo;25118
shane mcgowan;25190
bernie france;25240
danny heatley;25242
tom mcmanamon;25244
johnny myers;25247
paul mcguiness;25249
máirtín o'connor;25189
garry o'briain;25227
jimmy faulkner;25228
dave prim;25230
martin murray;25232
alan madigan;25205
johnny quinn;25206
shelley bukspan;25238
aidan tonge;25241
kieran patton;25243
mark kavanagh;25245
vinny o'connor;25246
karl o'birne;25248
kevin mcmahon;25250
carlton messam;25333
rolando wilson;25336
robert angus;25343
suzanne couch;62406
maiuko;25261
jean-philippe fanfant;25279
silvan marc;25282
kevin reynolds;25288
roy hamilton;25290
maria joão;25364
mario laginha;25377
vincent othigno;25369
daniel moreno;25370
brigitte menon;25372
cheik tidianeseck;25374
m. j. m ferghu ba-heru;25376
jorge amorim;25379
paul wesh;25359
abdellah el gourd;25360
mostafa oubella;25361
abdellah abantor;25363
george colligan;25429
scott peaker;25431
ed howard;25433
dontae "ranson" wislow;25436
richard tucker;25448
timmy hudson;25450
terry tyler;25453
scott saunders;25457
rick robertson;25485
tim rollinson;25487
terepai richmond;25490
sam dixon;25491
phil slater;25492
charlie hunter;25442
mike clark;25456
dave ellis;25458
ugonna okegwo;25434
leon parker;25435
kurt elling;5704
laurence hobgood;25472
rob amster;25473
dana hall;25474
paolo fresu;25555
djamel ben yelles;25557
dedougou lotamou dembele;25560
souleymane sanou;25562
yaya ouattara;25565
bakari traore;25568
didier awadi;25497
doug e. tee;25513
baila baygon b. diattara barry;25516
mamadou black toure;25519
aliune moon ka;25521
el bachir soondjata ba;25523
el hadj diagne sooley souleymane;25525
victoria chidid;25537
amadou falilou niang;25547
seydou nourou koite;25548
mamadou ndoye;25550
miriam betty;25551
odissey bogussevich;25602
masatoshi mizuno;25582
masahiro sayama;25584
shuichi "ponta" murakami;25613
carlos mckinney;25577
oscar stagnaro;25603
dario eskenazi;25607
jeremy brown;25663
jaribu shahid;25673
calvin russell;25630
jon dee graham;25635
scott garden;25669
daren hess;25670
jeremy meeic;25695
natalio faicold;25699
simon baisley;25701
prabjote osahn;25705
laura fairhurst;25707
ewan shiels;25626
tracey shiels;25652
stephen harrison;25653
paul dodden;25657
michel schick;25659
paul genoud;24695
pierre leinbundgut;24705
eddy urech;24704
kurt geiser;24703
henry sommerhalter;24702
pierre glohr;24701
emile schoepfer;24700
fredy duerrer;24699
jean-louis cochard;24698
rudi allensbach;24697
ernest schwab;24696
rolf appenzeller;24684
ernest luedi;24694
roland dubach;24693
anne-lise cavin;24692
heidi johner;24691
arnold dumas;24690
treumund siegrist;24689
walter daellenbach;24688
gody sidler;24687
georges sidler;24686
fernand guex;24685
dieter ilg;24659
dean bowman;24651
fima ephron;24656
grady thomas;24677
william michael "clip" payne;24676
gabriel "gabe" gonzales;24675
andre foxxe;24673
carlos "sir nose" mcmurray;8206
everaldo aguia;24738
ninha;24739
jeanne bastos;24751
katia drumond;24752
augusto conceiçao;24753
neywan;24754
eltono coelho;24755
gil banana;24757
betau;24758
cosminho;24759
onça;24760
gum;24761
zao;24764
george negão;24766
victor biglione;24838
jurim moreira;16443
joao rebouças;24816
luis brasil;24818
pedro lunardi;24820
sidney moreira;24822
anderson ramos vieira;24815
lazaro sacramento;46732
l. jesu;46731
valdomiro santos;46730
ubiraci rosario;24835
josenilson pereira;24834
alberto ferreira;24833
elaine montalvao;24832
mariane reis;24830
luis ubirci;24829
joselito souza;24828
newton bastos;24826
davi santana;24824
germano silva;24819
jailson purificação;24817
edilson da silva neiva;24814
gilmario marques de andrade;24813
joseilto rigaldi conceição;24812
jose ivan pinheiro de souza;24811
jose carlos santos;24810
antonival silva santos;24809
erivaldo conceicao viterbo;24808
douglas dos santos felipe;24807
evanilton guilherme de jesus bispo;24806
tania santana;24804
ana lúcia souza santos;24803
renil valdo santana;24802
bartolomeu pereira nunes;24801
jailton santos;24863
dito regis;24865
allan amaral;24866
guto guitar;24867
alobaned airam;24871
joka barreto;24874
yacoce simoes;24877
jackson dantas;24879
durval lélys;24872
levi pereira;24875
ricardo ferraro;24878
radi queiroz;24881
cholocate;24882
ubajara carvalho;24884
alan darby;24928
geoff dunn;24931
jahi vaakhbar;24933
tina morcombe;24935
bill kirchen;24909
geraint watkins;24926
paul riley;24947
bobby trehern;24951
barry reynolds;373
eddie rodriguez;24945
steve treccase;24946
yvonne jackson;24974
danny draher;24996
gregory jones;24999
evan barker;25001
ken hitchcock;25005
wilson pickett;3386
curtis pope;24975
gail parrish;24976
john long;24977
david akers;24979
ronald hinton;24982
clarence sherman;24984
tyrone green;24986
mark tschanz;25013
mark chaplin;25023
laurent tardy;25028
lonnie jordan;16385
ronnie hammon;25027
tetsuya nakamura;25031
harold ray brown;25033
kerry campbell;25034
sal rodriguez;25035
jason eckl;25036
ray valentine;25039
toby smith;20145
wallis buchanan;25064
simon katz;25071
martin shaw;25078
adrian revell;25082
chris fidler;25084
darren galea;25087
lebo m.;25032
alengiwe dlamini;25061
cherice white;25063
danny sedonick;25069
tal bergman;25073
thuli dumaicune;25075
shirley mattison;25080
sechaba molefe;25083
fana kekana;25086
gugwana dlamini;25089
ralph sharon;25153
doug richeson;25158
gary bias;25098
leon bisquera;25102
allen hinds;25105
enzo todesco;25106
roberto valley;25107
louis eyene;25176
françois eyene;25179
abdou n'diaye;25181
thierno bah;25182
carina courteau;25183
marie clarisse boka;25185
farid eyenhi;25187
sarah ann webb;25191
kwane kwaten;25193
ed baden powell;25194
steve marston;25195
sebastien allen;25196
pascal consoli;25198
vicky james;25200
mary perce;25202
george "spike" nealy;25204
nashville;25233
issa georgina cordova-soto;25231
martha harvin;25226
a. christian;25223
jeff watkins;25222
tyrone jefferson;25219
danny ray;25217
sheila wheat;25216
h. hartley;25214
todd owens;25213
keith jenkins;25208
lisa rushton;25207
c. moore;25203
j. kim;25199
jennifer bancale;23720
charles sherrell;23707
jimmy lee moore;23703
robert "mousey" thompson;23689
lalla badi;25235
tagmar badi;25253
dellali tefer;25255
madani;25256
hibaoui;25257
mechaouche;25258
bey alamine;25259
mohamed alamine;25260
tonia lô;25275
el hadji nyang;25276
assane ndoye cisse;25278
hilaire chaby hary;25280
bayo omar;25286
mabeye diagne;25289
ndongo mbaya;25292
kaouding cissoko;25296
aliouone diouf;25297
cheb mami;25234
karim ziad;25262
serge lavalette;25264
mejdoub ftati;25266
mohammed menni;25267
mustafa mataoui;25268
youcef boukella;25269
fine;25270
lansine kouyate;25277
yvon rosillette;25281
djene doubaya;25284
bessy gordon;25287
alfio origlio;25291
manu chambo;25293
joey gilmore;25298
william bell;25315
trudy lynn;25318
henry parilla;25322
joel worrell;25325
anthony cunningham;25327
teddy dorth;25329
bryan cole;25330
earl ford;25332
jorg reiter;25335
peter tiehuis;25342
klaus graf;25344
penny ford;25345
take;59248
howard mccreary;25357
donald kinsey;25390
kenneth kinsey;25391
ralph kinsey;25393
rico mcfarland;25382
larry garner;25380
anthony thomas space;25419
michael morrison;25421
brain jones;25423
greg smith;6623
lucky peterson;25366
walter nelson;25405
brent nance;25407
james exun;25411
bill eden;25412
todd parsnow;25413
